Year,Round,Date,Team,Score,Margin,WinLoss,Team 2,Average Height Team 1,Average Age Team 1,Average Height Team 2,Average Age Team 2,Height Differential,Age Differential
2016,R21,13-Aug-16,Hawthorn,96,39,W,North Melbourne,186.8181818,26.98804483,186.3636364,27.47882939,0.454545455,-0.490784558
2016,R22,19-Aug-16,Hawthorn,67,-25,L,West Coast,186.7727273,26.89028643,188.0454545,26.21656289,-1.272727273,0.673723537
2016,R23,28-Aug-16,Hawthorn,112,1,W,Collingwood,186.5454545,26.74009963,188.9090909,24.80435866,-2.363636364,1.935740971
2016,QF,9-Sep-16,Hawthorn,83,-2,L,Geelong,187.2272727,27.31369863,190.1363636,26.90834371,-2.909090909,0.405354919
2016,SF,16-Sep-16,Hawthorn,84,-23,L,Western Bulldogs,186.3636364,27.46612702,186.8636364,24.59178082,-0.5,2.874346202
2015,R1,6-Apr-15,Hawthorn,123,62,W,Geelong,186.8636364,26.70174346,189.1363636,26.07334994,-2.272727273,0.628393524
2015,R2,12-Apr-15,Hawthorn,76,-2,L,Essendon,187.3636364,25.8498132,188,25.56288917,-0.636363636,0.286924035
2015,R3,19-Apr-15,Hawthorn,127,70,W,Western Bulldogs,186.6818182,26.75367372,188.5454545,24.61706102,-1.863636364,2.136612702
2015,R4,25-Apr-15,Hawthorn,91,-8,L,Port Adelaide,186.7727273,26.79601494,188.2272727,25.7,-1.454545455,1.096014944
2015,R5,2-May-15,Hawthorn,130,60,W,North Melbourne,187.2272727,26.26475716,187.3181818,26.17559153,-0.090909091,0.089165629
2015,R6,9-May-15,Hawthorn,98,-10,L,Greater Western Sydney,186.3636364,25.77260274,187.3636364,23.49352428,-1,2.279078456
2015,R7,16-May-15,Hawthorn,155,105,W,Melbourne,187.1363636,26.1996264,187.5909091,25.23374844,-0.454545455,0.965877958
2015,R8,23-May-15,Hawthorn,69,-4,L,Sydney,187.9090909,26.87596513,187.2727273,27.09128269,0.636363636,-0.215317559
2015,R9,30-May-15,Hawthorn,93,53,W,Gold Coast,187.2727273,26.58916563,187.3181818,22.89352428,-0.045454545,3.695641345
2015,R10,7-Jun-15,Hawthorn,132,63,W,St Kilda,188.0454545,26.91481943,187.4090909,24.93785803,0.636363636,1.976961395
2015,R12,18-Jun-15,Hawthorn,114,29,W,Adelaide,187.1818182,27.16612702,186.6818182,24.97995019,0.5,2.186176837
2015,R13,27-Jun-15,Hawthorn,114,38,W,Essendon,187.5454545,27.18206725,189.1363636,25.35828144,-1.590909091,1.823785803
2015,R14,3-Jul-15,Hawthorn,101,10,W,Collingwood,187.7272727,27.34184309,188.8636364,23.94819427,-1.136363636,3.393648817
2015,R15,12-Jul-15,Hawthorn,115,72,W,Fremantle,187.0909091,27.32266501,187.4545455,27.03026152,-0.363636364,0.292403487
2015,R16,18-Jul-15,Hawthorn,146,89,W,Sydney,188.2272727,27.56600249,186.8181818,26.22503113,1.409090909,1.340971357
2015,R17,24-Jul-15,Hawthorn,173,138,W,Carlton,187.9090909,27.24881694,188.6363636,24.59277709,-0.727272727,2.656039851
2015,R18,31-Jul-15,Hawthorn,53,-18,L,Richmond,187.2727273,27.37882939,187.5454545,25.22129514,-0.272727273,2.157534247
2015,R19,8-Aug-15,Hawthorn,88,14,W,West Coast,187.0454545,26.80311333,187.5909091,25.66176837,-0.545454545,1.141344956
2015,R20,15-Aug-15,Hawthorn,121,36,W,Geelong,187.4545455,27.31419676,188.2727273,25.82391034,-0.818181818,1.490286426
2015,R21,21-Aug-15,Hawthorn,86,-22,L,Port Adelaide,186.6363636,27.24645081,185.9545455,25.20684932,0.681818182,2.039601494
2015,R22,29-Aug-15,Hawthorn,134,72,W,Brisbane Lions,188.0909091,26.27559153,188.2272727,23.60610212,-0.136363636,2.669489415
2015,R23,5-Sep-15,Hawthorn,113,57,W,Carlton,188.4090909,26.83972603,188.3636364,25.00635118,0.045454545,1.833374844
2015,QF,11-Sep-15,Hawthorn,64,-32,L,West Coast,187.3636364,27.71444583,188.5,25.67173101,-1.136363636,2.042714819
2015,SF,18-Sep-15,Hawthorn,135,74,W,Adelaide,187,27.65977584,186.4545455,25.30473225,0.545454545,2.355043587
2015,PF,25-Sep-15,Hawthorn,94,27,W,Fremantle,187,27.67895392,188.0454545,27.26587796,-1.045454545,0.413075965
2015,GF,3-Oct-15,Hawthorn,107,46,W,West Coast,187.7272727,27.8498132,188.2727273,25.95105853,-0.545454545,1.89875467
2014,R1,22-Mar-14,Hawthorn,139,48,W,Brisbane Lions,186.4545455,25.63872976,187.8181818,24.03163138,-1.363636364,1.607098381
2014,R2,28-Mar-14,Hawthorn,90,4,W,Essendon,187.1363636,25.27135741,188.8181818,25.28119552,-1.681818182,-0.009838107
2014,R3,4-Apr-14,Hawthorn,137,58,W,Fremantle,187.1818182,25.60933998,187,26.18156912,0.181818182,-0.572229141
2014,R4,12-Apr-14,Hawthorn,148,99,W,Gold Coast,186.8636364,26.00996264,188.9090909,23.24732254,-2.045454545,2.7626401
2014,R5,21-Apr-14,Hawthorn,87,-19,L,Geelong,186.3636364,25.96276463,189.7727273,26.61407223,-3.409090909,-0.651307597
2014,R6,27-Apr-14,Hawthorn,118,66,W,Richmond,186.7727273,26.31992528,187.1363636,24.34794521,-0.363636364,1.971980075
2014,R7,3-May-14,Hawthorn,175,145,W,St Kilda,187.0909091,25.91755915,186.5909091,25.10423412,0.5,0.813325031
2014,R8,9-May-14,Hawthorn,88,-19,L,Sydney,186.6818182,25.1622665,187.1363636,26.39227895,-0.454545455,-1.230012453
2014,R10,24-May-14,Hawthorn,86,-14,L,Port Adelaide,187.0454545,25.17845579,187.2727273,24.79240349,-0.227272727,0.386052304
2014,R11,1-Jun-14,Hawthorn,94,7,W,Greater Western Sydney,186.8636364,24.99613948,187.6818182,22.4882939,-0.818181818,2.507845579
2014,R12,7-Jun-14,Hawthorn,123,44,W,West Coast,187.4545455,25.15193026,188.7727273,25.45417186,-1.318181818,-0.302241594
2014,R13,13-Jun-14,Hawthorn,118,28,W,Carlton,187.3181818,25.65267746,188.8181818,25.94445828,-1.5,-0.291780822
2014,R14,21-Jun-14,Hawthorn,115,29,W,Collingwood,187.7272727,26.12665006,187.9090909,24.72689913,-0.181818182,1.399750934
2014,R15,28-Jun-14,Hawthorn,116,53,W,Gold Coast,188.1818182,26.12577833,188.8181818,23.05641345,-0.636363636,3.069364882
2014,R16,4-Jul-14,Hawthorn,88,-20,L,North Melbourne,188.2272727,26.66762142,187.1818182,26.19178082,1.045454545,0.475840598
2014,R17,11-Jul-14,Hawthorn,104,12,W,Adelaide,187.8181818,25.81270237,186.6818182,25.57882939,1.136363636,0.233872976
2014,R18,26-Jul-14,Hawthorn,104,10,W,Sydney,187.7272727,25.68007472,187.8636364,26.37285181,-0.136363636,-0.692777086
2014,R19,3-Aug-14,Hawthorn,107,62,W,Western Bulldogs,187.8636364,25.69701121,188.2727273,24.71843088,-0.409090909,0.978580324
2014,R20,9-Aug-14,Hawthorn,115,50,W,Melbourne,186.9090909,26.22166874,187.2727273,24.54732254,-0.363636364,1.674346202
2014,R21,17-Aug-14,Hawthorn,91,-19,L,Fremantle,187.6363636,26.3003736,189.0454545,26.23325031,-1.409090909,0.067123288
2014,R22,23-Aug-14,Hawthorn,94,23,W,Geelong,187.9090909,27.06039851,188.8181818,26.03312578,-0.909090909,1.027272727
2014,R23,29-Aug-14,Hawthorn,121,65,W,Collingwood,187.9545455,26.42615193,188.7727273,23.77858032,-0.818181818,2.647571606
2014,QF,5-Sep-14,Hawthorn,104,36,W,Geelong,187.5454545,26.97110834,189.6818182,26.52864259,-2.136363636,0.442465753
2014,PF,20-Sep-14,Hawthorn,97,3,W,Port Adelaide,187.8181818,26.80859278,188.0454545,24.75703611,-0.227272727,2.051556663
2014,GF,27-Sep-14,Hawthorn,137,63,W,Sydney,187.4545455,26.82254047,187.1363636,26.86351183,0.318181818,-0.040971357
2013,R1,1-Apr-13,Hawthorn,86,-7,L,Geelong,187.5,25.30871731,188.3636364,25.36774595,-0.863636364,-0.059028643
2013,R2,7-Apr-13,Hawthorn,148,50,W,West Coast,187.1363636,25.65877958,188.2727273,25.51594022,-1.136363636,0.142839352
2013,R3,14-Apr-13,Hawthorn,145,55,W,Collingwood,187.3181818,25.31407223,187.2727273,25.68418431,0.045454545,-0.37011208
2013,R4,20-Apr-13,Hawthorn,118,42,W,Fremantle,187.5,25.46288917,187,24.84582814,0.5,0.617061021
2013,R5,28-Apr-13,Hawthorn,99,3,W,North Melbourne,187.6363636,26.28530511,187.5454545,24.61332503,0.090909091,1.671980075
2013,R6,4-May-13,Hawthorn,89,11,W,Adelaide,186.3181818,26.48978829,186.9545455,24.53200498,-0.636363636,1.957783313
2013,R7,11-May-13,Hawthorn,119,37,W,Sydney,187.4090909,26.30871731,186.3181818,26.43200498,1.090909091,-0.123287671
2013,R8,18-May-13,Hawthorn,140,83,W,Greater Western Sydney,187.7272727,26.69190535,188.0909091,21.95990037,-0.363636364,4.732004981
2013,R9,26-May-13,Hawthorn,118,26,W,Gold Coast,187.1818182,25.98480697,187.6818182,22.97596513,-0.5,3.008841843
2013,R10,2-Jun-13,Hawthorn,143,95,W,Melbourne,186.9545455,26.28306351,187.0909091,24.62540473,-0.136363636,1.65765878
2013,R12,14-Jun-13,Hawthorn,102,15,W,Carlton,187.5909091,26.40946451,187.6818182,25.58256538,-0.090909091,0.826899128
2013,R13,21-Jun-13,Hawthorn,123,20,W,West Coast,188.1363636,26.3260274,188.5909091,25.98107098,-0.454545455,0.344956413
2013,R14,30-Jun-13,Hawthorn,143,58,W,Brisbane Lions,187.8636364,25.7641345,187.9090909,25.19028643,-0.045454545,0.57384807
2013,R15,6-Jul-13,Hawthorn,72,-10,L,Geelong,187.0909091,26.06911582,188.7272727,25.9392279,-1.636363636,0.12988792
2013,R16,13-Jul-13,Hawthorn,124,45,W,Port Adelaide,186.5454545,26.04794521,187.8636364,23.94620174,-1.318181818,2.101743462
2013,R17,20-Jul-13,Hawthorn,95,19,W,Western Bulldogs,186.6363636,25.56637609,187.2272727,24.44582814,-0.590909091,1.120547945
2013,R18,26-Jul-13,Hawthorn,143,56,W,Essendon,186.9090909,26.14196762,188,23.9867995,-1.090909091,2.15516812
2013,R19,3-Aug-13,Hawthorn,66,-41,L,Richmond,187.0454545,26.19601494,187.8636364,25.45902864,-0.818181818,0.736986301
2013,R20,9-Aug-13,Hawthorn,102,46,W,St Kilda,186.4545455,26.05417186,185.8636364,25.5135741,0.590909091,0.540597758
2013,R21,16-Aug-13,Hawthorn,119,35,W,Collingwood,187.6363636,26.16998755,187.9545455,25.04283935,-0.318181818,1.127148194
2013,R22,24-Aug-13,Hawthorn,117,14,W,North Melbourne,187.9090909,26.08816936,187.4545455,24.66674969,0.454545455,1.421419676
2013,R23,30-Aug-13,Hawthorn,112,12,W,Sydney,187.2272727,25.97845579,186.9090909,25.75990037,0.318181818,0.218555417
2013,QF,6-Sep-13,Hawthorn,105,54,W,Sydney,187.5,26.4007472,187.4545455,26.26625156,0.045454545,0.134495641
2013,PF,20-Sep-13,Hawthorn,102,5,W,Geelong,187.5909091,26.65666252,188.7272727,26.36924035,-1.136363636,0.287422167
2013,GF,28-Sep-13,Hawthorn,77,15,W,Fremantle,187.5,26.78069738,187.9545455,26.18816936,-0.454545455,0.59252802
2012,R1,30-Mar-12,Hawthorn,137,22,W,Collingwood,187.7727273,25.27882939,187.8636364,23.52353674,-0.090909091,1.755292653
2012,R2,9-Apr-12,Hawthorn,90,-2,L,Geelong,187.6363636,25.42303861,187.6818182,25.52988792,-0.045454545,-0.106849315
2012,R3,15-Apr-12,Hawthorn,140,56,W,Adelaide,187.3181818,24.99987547,186.1363636,24.85541719,1.181818182,0.144458281
2012,R4,21-Apr-12,Hawthorn,46,-5,L,West Coast,187.0454545,25.27422167,188.4090909,24.79912827,-1.363636364,0.4750934
2012,R5,29-Apr-12,Hawthorn,69,-37,L,Sydney,186.6363636,25.34072229,186.9090909,26.0377335,-0.272727273,-0.697011208
2012,R6,5-May-12,Hawthorn,123,35,W,St Kilda,186.6363636,25.08941469,187,26.54794521,-0.363636364,-1.458530511
2012,R7,11-May-12,Hawthorn,115,66,W,Melbourne,186.6363636,25.25529265,188.0909091,24.1252802,-1.454545455,1.130012453
2012,R8,19-May-12,Hawthorn,119,56,W,Fremantle,187.1363636,25.20336239,189.0454545,25.09028643,-1.909090909,0.113075965
2012,R9,26-May-12,Hawthorn,75,-62,L,Richmond,187.1363636,25.22254047,186.3636364,23.91731009,0.772727273,1.305230386
2012,R10,2-Jun-12,Hawthorn,174,115,W,North Melbourne,186.6363636,24.8392279,186.6818182,24.11046077,-0.045454545,0.728767123
2012,R11,10-Jun-12,Hawthorn,108,46,W,Port Adelaide,186.9545455,24.61195517,188.0454545,25.24732254,-1.090909091,-0.635367372
2012,R12,17-Jun-12,Hawthorn,135,65,W,Brisbane Lions,187.2727273,24.80647572,187.4545455,24.29900374,-0.181818182,0.50747198
2012,R14,29-Jun-12,Hawthorn,120,50,W,Carlton,187.1818182,24.99190535,187.2272727,24.86214197,-0.045454545,0.129763387
2012,R15,8-Jul-12,Hawthorn,193,162,W,Greater Western Sydney,187.5454545,24.10311333,188.4090909,21.55342466,-0.863636364,2.549688667
2012,R16,15-Jul-12,Hawthorn,116,72,W,Western Bulldogs,187.1818182,25.03424658,186.9545455,25.20846824,0.227272727,-0.174221669
2012,R17,21-Jul-12,Hawthorn,138,47,W,Collingwood,186.9545455,24.7622665,188.6818182,24.35354919,-1.727272727,0.40871731
2012,R18,27-Jul-12,Hawthorn,180,94,W,Essendon,186.7727273,25.07795766,187.6818182,25.03723537,-0.909090909,0.040722291
2012,R19,3-Aug-12,Hawthorn,116,-2,L,Geelong,186.5454545,25.20722291,187.9090909,26.39252802,-1.363636364,-1.185305106
2012,R20,12-Aug-12,Hawthorn,159,72,W,Port Adelaide,187.5,25.67571606,188.1818182,25.99190535,-0.681818182,-0.31618929
2012,R21,19-Aug-12,Hawthorn,129,64,W,Gold Coast,186.8636364,25.35155666,186.5,23.12067248,0.363636364,2.230884184
2012,R22,25-Aug-12,Hawthorn,102,7,W,Sydney,187.5,25.50884184,187.3181818,26.175467,0.181818182,-0.666625156
2012,R23,31-Aug-12,Hawthorn,95,25,W,West Coast,187.0909091,25.46276463,188.5,25.21643836,-1.409090909,0.246326276
2012,QF,7-Sep-12,Hawthorn,135,38,W,Collingwood,187.3636364,25.00261519,187.5,25.83723537,-0.136363636,-0.834620174
2012,PF,22-Sep-12,Hawthorn,97,5,W,Adelaide,187.6818182,25.1384807,185.4090909,25.64719801,2.272727273,-0.50871731
2012,GF,29-Sep-12,Hawthorn,81,-10,L,Sydney,187.4545455,25.23760897,187.7272727,26.51668742,-0.272727273,-1.279078456
2020,R1,22-Mar-20,Melbourne,51,-27,L,West Coast,186.4090909,25.16463263,188.6363636,27.05678705,-2.227272727,-1.892154421
2020,R2,13-Jun-20,Melbourne,54,1,W,Carlton,187.7727273,26.4124533,188.3181818,26.50087173,-0.545454545,-0.088418431
2020,R4,28-Jun-20,Melbourne,44,-3,L,Geelong,187.0909091,26.21780822,188.1363636,27.45417186,-1.045454545,-1.236363636
2020,R5,5-Jul-20,Melbourne,52,-27,L,Richmond,187.0909091,26.2369863,185.6818182,26.66450809,1.409090909,-0.427521793
2020,R6,11-Jul-20,Melbourne,80,17,W,Gold Coast,187.1818182,25.85354919,186.9545455,24.51768369,0.227272727,1.335865504
2020,R7,19-Jul-20,Melbourne,91,43,W,Hawthorn,187.3636364,25.46475716,187.1818182,27.04557908,0.181818182,-1.580821918
2020,R8,26-Jul-20,Melbourne,49,-4,L,Brisbane Lions,187,25.67123288,188.6818182,25.43275218,-1.681818182,0.238480697
2020,R9,30-Jul-20,Melbourne,32,-51,L,Port Adelaide,187.5454545,25.21556663,188.1363636,25.99215442,-0.590909091,-0.776587796
2020,R10,5-Aug-20,Melbourne,88,51,W,Adelaide,187.5454545,25.68580324,187.3181818,24.31183064,0.227272727,1.373972603
2020,R11,9-Aug-20,Melbourne,92,57,W,North Melbourne,186.8181818,24.8483188,189.4545455,25.87559153,-2.636363636,-1.027272727
2020,R12,15-Aug-20,Melbourne,100,56,W,Collingwood,186.1818182,25.39601494,188.3636364,26.79638854,-2.181818182,-1.400373599
2020,R13,22-Aug-20,Melbourne,52,-28,L,Western Bulldogs,186.5909091,25.1362391,187,24.84047323,-0.409090909,0.295765878
2020,R14,29-Aug-20,Melbourne,52,3,W,St Kilda,187.6818182,25.81021171,187.4545455,25.15616438,0.227272727,0.654047323
2020,R15,3-Sep-20,Melbourne,46,-21,L,Sydney,188,26.35753425,187.6363636,24.61270237,0.363636364,1.74483188
2020,R16,7-Sep-20,Melbourne,33,-14,L,Fremantle,187.6818182,25.82154421,187.5,25.14433375,0.181818182,0.677210461
2020,R17,12-Sep-20,Melbourne,79,5,W,Greater Western Sydney,186.7272727,26.07148194,188.5,26.32926526,-1.772727273,-0.257783313
2020,R18,19-Sep-20,Melbourne,68,19,W,Essendon,187,26.09564134,187.1818182,24.78667497,-0.181818182,1.308966376
2019,R1,23-Mar-19,Melbourne,61,-26,L,Port Adelaide,186.7727273,24.28592777,188.9090909,25.04209215,-2.136363636,-0.756164384
2019,R2,30-Mar-19,Melbourne,46,-80,L,Geelong,187.5,24.74084682,188.5909091,25.67110834,-1.090909091,-0.930261519
2019,R3,5-Apr-19,Melbourne,112,-18,L,Essendon,187.2272727,24.79078456,185.6363636,25.31855542,1.590909091,-0.527770859
2019,R4,11-Apr-19,Melbourne,100,22,W,Sydney,188.1363636,24.33486924,187.7272727,24.72627646,0.409090909,-0.391407223
2019,R5,20-Apr-19,Melbourne,55,-40,L,St Kilda,187.6818182,25.10871731,186.5909091,24.78767123,1.090909091,0.321046077
2019,R6,24-Apr-19,Melbourne,42,-43,L,Richmond,186.8636364,25.46749689,185.8181818,25.12801993,1.045454545,0.339476961
2019,R7,4-May-19,Melbourne,79,5,W,Hawthorn,187.5,25.35230386,186.8181818,26.77758406,0.681818182,-1.425280199
2019,R8,11-May-19,Melbourne,61,1,W,Gold Coast,187.3181818,25.45068493,187.5454545,24.22029888,-0.227272727,1.230386052
2019,R9,17-May-19,Melbourne,69,-16,L,West Coast,187.4545455,24.46214197,187.3636364,26.03287671,0.090909091,-1.570734745
2019,R10,26-May-19,Melbourne,68,-26,L,Greater Western Sydney,186.9545455,24.23362391,188.1818182,25.63125778,-1.227272727,-1.397633873
2019,R11,1-Jun-19,Melbourne,88,-2,L,Adelaide,186.8636364,24.81681196,187.6818182,26.74669988,-0.818181818,-1.92988792
2019,R12,10-Jun-19,Melbourne,57,-41,L,Collingwood,187.7727273,24.81158157,189.3636364,26.09178082,-1.590909091,-1.280199253
2019,R14,22-Jun-19,Melbourne,85,14,W,Fremantle,188.4090909,24.50585305,186.5454545,24.74582814,1.863636364,-0.239975093
2019,R15,30-Jun-19,Melbourne,74,-33,L,Brisbane Lions,188.2727273,24.73113325,187.7727273,25.24196762,0.5,-0.510834371
2019,R16,7-Jul-19,Melbourne,105,5,W,Carlton,187.9545455,24.71818182,187.9545455,25.05591532,0,-0.337733499
2019,R17,14-Jul-19,Melbourne,66,-8,L,Western Bulldogs,188.1363636,25.10523039,187.8636364,24.59028643,0.272727273,0.51494396
2019,R18,21-Jul-19,Melbourne,78,-13,L,West Coast,187.9545455,25.25865504,187.2727273,25.4358655,0.681818182,-0.177210461
2019,R19,27-Jul-19,Melbourne,85,-19,L,St Kilda,187.7727273,25.1762142,187.3636364,24.19265255,0.409090909,0.983561644
2019,R20,3-Aug-19,Melbourne,60,-33,L,Richmond,188.0909091,24.69302615,185.4545455,25.67521793,2.636363636,-0.982191781
2019,R21,10-Aug-19,Melbourne,53,-17,L,Collingwood,187.5,24.86824408,186.8636364,26.6516812,0.636363636,-1.783437111
2019,R22,16-Aug-19,Melbourne,42,-53,L,Sydney,184.8636364,24.56313823,186.9545455,24.24122042,-2.090909091,0.321917808
2019,R23,24-Aug-19,Melbourne,83,-5,L,North Melbourne,186.4090909,25.03051059,188.8181818,26.24483188,-2.409090909,-1.214321295
2018,R1,25-Mar-18,Melbourne,94,-3,L,Geelong,187.8181818,25.44259029,188.8181818,25.28418431,-1,0.158405978
2018,R2,31-Mar-18,Melbourne,100,26,W,Brisbane Lions,187.6363636,25.42515567,188.5909091,24.08293898,-0.954545455,1.342216687
2018,R3,7-Apr-18,Melbourne,123,37,W,North Melbourne,187.3181818,25.2011208,186.9545455,25.35716065,0.363636364,-0.156039851
2018,R4,15-Apr-18,Melbourne,48,-67,L,Hawthorn,187.3636364,25.10535492,185.8636364,26.11917808,1.5,-1.013823163
2018,R5,24-Apr-18,Melbourne,56,-46,L,Richmond,187.1818182,24.55230386,185.5,25.90062267,1.681818182,-1.348318804
2018,R6,29-Apr-18,Melbourne,108,36,W,Essendon,187.9090909,24.60560399,186.3181818,25.26475716,1.590909091,-0.659153176
2018,R7,6-May-18,Melbourne,106,39,W,St Kilda,188.0454545,24.60323786,188.3181818,24.88929016,-0.272727273,-0.286052304
2018,R8,12-May-18,Melbourne,146,69,W,Gold Coast,187.8636364,24.60684932,188.5,24.00386052,-0.636363636,0.602988792
2018,R9,20-May-18,Melbourne,159,109,W,Carlton,187.3636364,24.87895392,187.9090909,24.88156912,-0.545454545,-0.002615193
2018,R10,27-May-18,Melbourne,146,91,W,Adelaide,187.3636364,24.898132,187.4090909,25.7747198,-0.045454545,-0.876587796
2018,R11,2-Jun-18,Melbourne,100,49,W,Western Bulldogs,187.3636364,24.91457036,186.5909091,24.54632628,0.772727273,0.368244085
2018,R12,11-Jun-18,Melbourne,91,-42,L,Collingwood,186.9545455,25.97496887,188.3636364,25.64346202,-1.409090909,0.331506849
2018,R14,22-Jun-18,Melbourne,65,-10,L,Port Adelaide,187.5,26.12029888,188.5,25.97982565,-1,0.140473225
2018,R15,1-Jul-18,Melbourne,117,-2,L,St Kilda,188.1363636,25.21444583,187.4090909,24.4377335,0.727272727,0.776712329
2018,R16,7-Jul-18,Melbourne,102,54,W,Fremantle,186.3181818,25.46450809,186.6363636,23.61942715,-0.318181818,1.845080946
2018,R17,14-Jul-18,Melbourne,119,50,W,Western Bulldogs,186.5454545,25.17210461,186.9090909,23.75529265,-0.363636364,1.416811955
2018,R18,21-Jul-18,Melbourne,98,-2,L,Geelong,186.3636364,25.80174346,188.2727273,25.88206725,-1.909090909,-0.080323786
2018,R19,28-Jul-18,Melbourne,90,13,W,Adelaide,186.3636364,25.82092154,187.3181818,25.90797011,-0.954545455,-0.087048568
2018,R20,5-Aug-18,Melbourne,143,96,W,Gold Coast,186.4545455,25.81955168,187.2727273,23.27646326,-0.818181818,2.543088418
2018,R21,12-Aug-18,Melbourne,78,-9,L,Sydney,186.8636364,24.95765878,186.6818182,25.45404732,0.181818182,-0.496388543
2018,R22,19-Aug-18,Melbourne,108,17,W,West Coast,187.1818182,24.74470735,187.1363636,25.80435866,0.045454545,-1.059651308
2018,R23,26-Aug-18,Melbourne,102,45,W,Greater Western Sydney,186.4545455,24.71693649,189.6363636,24.5618929,-3.181818182,0.155043587
2018,EF,7-Sep-18,Melbourne,75,29,W,Geelong,187.1363636,24.79078456,189.6363636,26.7747198,-2.5,-1.983935243
2018,SF,14-Sep-18,Melbourne,104,33,W,Hawthorn,187.1363636,24.80996264,186.9090909,26.3739726,0.227272727,-1.564009963
2018,PF,22-Sep-18,Melbourne,55,-66,L,West Coast,187,25.72316314,187.8636364,26.29090909,-0.863636364,-0.567745953
2017,R1,25-Mar-17,Melbourne,120,30,W,St Kilda,187.5,24.74122042,187.8181818,25.20386052,-0.318181818,-0.4626401
2017,R2,2-Apr-17,Melbourne,86,22,W,Carlton,187.5,23.57571606,189.1818182,24.98219178,-1.681818182,-1.406475716
2017,R3,8-Apr-17,Melbourne,97,-29,L,Geelong,187,23.88368618,190.1818182,26.1750934,-3.181818182,-2.291407223
2017,R4,15-Apr-17,Melbourne,104,-2,L,Fremantle,186.3181818,24.02366127,187.4090909,24.90759651,-1.090909091,-0.883935243
2017,R5,24-Apr-17,Melbourne,75,-13,L,Richmond,186.2727273,24.39402242,186.3636364,24.37870486,-0.090909091,0.015317559
2017,R6,30-Apr-17,Melbourne,112,38,W,Essendon,185.9545455,24.92440847,185.2727273,25.40660025,0.681818182,-0.482191781
